listing_id,date,price,availability,hotel_name,city,state,neighbourhood,star_rating,total_rooms,available_rooms,room_type,amenities
HTL10024,2025-12-24,103.95,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,116,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10024,2025-12-25,135.65,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,155,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10024,2025-12-26,98.5,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,165,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10024,2025-12-27,125.58,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,126,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10024,2025-12-28,121.5,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,161,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10024,2025-12-29,111.96,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,110,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10024,2025-12-30,127.38,1,Garden Inn Seattle,Seattle,WA,Beach Area,3,178,139,Deluxe,Near transit|Washer/Dryer|Air conditioning|Parking|Pet-friendly|Workspace
HTL10025,2025-12-01,151.85,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,4,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-02,166.83,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,112,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-03,180.12,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,99,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-04,206.71,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,105,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-05,165.67,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,113,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-06,174.49,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,83,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-07,195.93,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,3,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-08,216.87,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,92,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-09,182.38,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,102,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-10,207.42,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,77,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-11,196.18,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,98,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-12,198.96,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,74,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-13,188.04,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,99,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-14,216.54,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,2,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-15,143.72,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,90,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-16,205.18,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,82,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-17,137.24,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,99,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-18,161.48,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,96,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-19,152.9,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,93,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-20,191.75,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,90,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-21,183.38,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,95,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-22,154.9,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,98,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-23,127.72,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,89,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-24,202.21,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,107,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-25,165.34,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,85,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-26,194.94,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,114,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-27,168.48,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,100,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-28,146.31,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,85,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-29,188.96,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,109,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10025,2025-12-30,160.3,1,Comfort Lodge Las Vegas,Las Vegas,NV,Downtown,5,121,1,Standard,Washer/Dryer|WiFi|Pet-friendly
HTL10026,2025-12-01,120.23,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,131,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-02,109.36,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,163,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-03,128.12,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,4,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-04,124.66,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,158,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-05,100.07,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,143,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-06,143.45,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,2,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-07,107.52,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,159,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-08,103.33,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,185,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-09,146.73,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,129,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-10,135.34,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,124,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-11,103.37,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,184,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-12,122.04,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,181,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-13,127.19,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,154,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-14,111.03,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,168,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-15,93.69,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,147,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-16,113.28,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,119,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-17,117.92,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,4,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-18,106.22,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,124,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-19,100.76,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,5,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-20,102.94,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,170,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-21,121.27,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,185,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-22,135.3,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,182,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-23,110.89,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,171,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-24,123.68,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,126,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-25,89.5,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,186,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-26,125.52,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,4,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-27,137.09,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,124,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-28,138.63,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,3,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-29,110.33,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,166,Deluxe,Hot tub|Pool|Kitchen
HTL10026,2025-12-30,99.75,1,Skyline Towers Los Angeles,Los Angeles,CA,Riverside,3,197,127,Deluxe,Hot tub|Pool|Kitchen
HTL10027,2025-12-01,228.88,1,Garden Inn Miami,Miami,FL,Downtown,4,76,56,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-02,321.15,1,Garden Inn Miami,Miami,FL,Downtown,4,76,72,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-03,366.94,1,Garden Inn Miami,Miami,FL,Downtown,4,76,45,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-04,313.99,1,Garden Inn Miami,Miami,FL,Downtown,4,76,64,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-05,279.16,1,Garden Inn Miami,Miami,FL,Downtown,4,76,69,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-06,274.5,1,Garden Inn Miami,Miami,FL,Downtown,4,76,54,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-07,261.44,1,Garden Inn Miami,Miami,FL,Downtown,4,76,72,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-08,284.15,1,Garden Inn Miami,Miami,FL,Downtown,4,76,59,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-09,331.2,1,Garden Inn Miami,Miami,FL,Downtown,4,76,67,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-10,264.58,1,Garden Inn Miami,Miami,FL,Downtown,4,76,64,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-11,268.17,1,Garden Inn Miami,Miami,FL,Downtown,4,76,57,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-12,245.65,1,Garden Inn Miami,Miami,FL,Downtown,4,76,5,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-13,340.09,1,Garden Inn Miami,Miami,FL,Downtown,4,76,47,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-14,291.56,1,Garden Inn Miami,Miami,FL,Downtown,4,76,51,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-15,262.09,1,Garden Inn Miami,Miami,FL,Downtown,4,76,68,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-16,273.23,1,Garden Inn Miami,Miami,FL,Downtown,4,76,45,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-17,261.41,1,Garden Inn Miami,Miami,FL,Downtown,4,76,72,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-18,378.62,1,Garden Inn Miami,Miami,FL,Downtown,4,76,62,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-19,318.06,1,Garden Inn Miami,Miami,FL,Downtown,4,76,4,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-20,318.78,1,Garden Inn Miami,Miami,FL,Downtown,4,76,50,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-21,333.58,1,Garden Inn Miami,Miami,FL,Downtown,4,76,47,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-22,363.73,1,Garden Inn Miami,Miami,FL,Downtown,4,76,54,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-23,230.27,1,Garden Inn Miami,Miami,FL,Downtown,4,76,59,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-24,267.47,1,Garden Inn Miami,Miami,FL,Downtown,4,76,57,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-25,245.18,1,Garden Inn Miami,Miami,FL,Downtown,4,76,67,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-26,369.1,1,Garden Inn Miami,Miami,FL,Downtown,4,76,56,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-27,233.12,1,Garden Inn Miami,Miami,FL,Downtown,4,76,3,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-28,242.25,1,Garden Inn Miami,Miami,FL,Downtown,4,76,46,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-29,338.19,1,Garden Inn Miami,Miami,FL,Downtown,4,76,71,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10027,2025-12-30,346.77,1,Garden Inn Miami,Miami,FL,Downtown,4,76,58,Suite,WiFi|Breakfast|Parking|Kitchen|Pet-friendly
HTL10028,2025-12-01,221.83,1,Garden Inn New York,New York,NY,Waterfront,5,100,92,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-02,255.05,1,Garden Inn New York,New York,NY,Waterfront,5,100,64,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-03,179.49,1,Garden Inn New York,New York,NY,Waterfront,5,100,80,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-04,246.38,1,Garden Inn New York,New York,NY,Waterfront,5,100,73,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-05,219.03,1,Garden Inn New York,New York,NY,Waterfront,5,100,64,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-06,164.92,1,Garden Inn New York,New York,NY,Waterfront,5,100,73,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-07,152.08,1,Garden Inn New York,New York,NY,Waterfront,5,100,74,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-08,199.54,1,Garden Inn New York,New York,NY,Waterfront,5,100,73,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-09,197.92,1,Garden Inn New York,New York,NY,Waterfront,5,100,90,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-10,233.91,1,Garden Inn New York,New York,NY,Waterfront,5,100,86,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-11,206.05,1,Garden Inn New York,New York,NY,Waterfront,5,100,94,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-12,169.41,1,Garden Inn New York,New York,NY,Waterfront,5,100,61,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-13,245.29,1,Garden Inn New York,New York,NY,Waterfront,5,100,66,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-14,236.59,1,Garden Inn New York,New York,NY,Waterfront,5,100,91,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-15,226.05,1,Garden Inn New York,New York,NY,Waterfront,5,100,89,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-16,173.28,1,Garden Inn New York,New York,NY,Waterfront,5,100,88,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-17,201.88,1,Garden Inn New York,New York,NY,Waterfront,5,100,94,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-18,186.08,1,Garden Inn New York,New York,NY,Waterfront,5,100,67,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-19,212.24,1,Garden Inn New York,New York,NY,Waterfront,5,100,68,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-20,225.53,1,Garden Inn New York,New York,NY,Waterfront,5,100,83,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-21,218.8,1,Garden Inn New York,New York,NY,Waterfront,5,100,65,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-22,197.07,1,Garden Inn New York,New York,NY,Waterfront,5,100,95,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-23,256.44,1,Garden Inn New York,New York,NY,Waterfront,5,100,4,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-24,224.39,1,Garden Inn New York,New York,NY,Waterfront,5,100,63,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-25,230.09,1,Garden Inn New York,New York,NY,Waterfront,5,100,71,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-26,170.76,1,Garden Inn New York,New York,NY,Waterfront,5,100,81,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-27,248.24,1,Garden Inn New York,New York,NY,Waterfront,5,100,93,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-28,158.8,1,Garden Inn New York,New York,NY,Waterfront,5,100,95,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-29,188.02,1,Garden Inn New York,New York,NY,Waterfront,5,100,78,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10028,2025-12-30,186.99,1,Garden Inn New York,New York,NY,Waterfront,5,100,88,Standard,WiFi|Washer/Dryer|Pool|Hot tub
HTL10029,2025-12-01,469.78,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,5,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-02,283.53,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,144,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-03,343.77,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,128,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-04,367.14,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,140,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-05,472.94,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,172,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-06,334.69,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,123,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-07,402.03,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,158,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-08,415.82,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,144,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-09,325.97,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,146,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-10,346.18,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,117,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-11,335.7,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,146,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-12,466.62,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,171,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-13,456.96,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,153,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-14,321.06,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,169,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-15,336.65,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,170,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-16,469.47,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,156,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-17,400.65,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,111,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-18,402.38,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,174,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-19,390.02,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,122,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-20,444.88,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,171,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-21,356.71,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,149,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-22,475.28,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,112,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-23,377.93,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,174,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-24,330.89,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,163,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-25,455.25,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,150,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-26,320.65,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,112,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-27,327.11,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,121,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-28,440.79,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,174,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-29,342.23,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,171,Suite,Near transit|Pet-friendly|Hot tub
HTL10029,2025-12-30,360.01,1,Seaside Resort Boston,Boston,MA,Downtown,3,184,171,Suite,Near transit|Pet-friendly|Hot tub
HTL10030,2025-12-01,335.6,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,51,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-02,298.47,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,59,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-03,367.98,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,67,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-04,261.32,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,61,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-05,226.1,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,73,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-06,378.45,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,56,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-07,350.28,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,56,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-08,361.82,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,60,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-09,260.65,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,74,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-10,264.07,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,73,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-11,363.68,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,74,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-12,369.85,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,67,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-13,266.52,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,62,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-14,315.4,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,64,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-15,322.24,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,72,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-16,318.47,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,52,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-17,380.49,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,71,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-18,310.62,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,73,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-19,305.87,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,61,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-20,256.0,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,60,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-21,366.29,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,3,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-22,353.15,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,79,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-23,263.43,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,59,Deluxe,Kitchen|Pet-friendly|Hot tub
HTL10030,2025-12-24,297.07,1,Summit Hotel Miami,Miami,FL,Midtown,3,84,68,Deluxe,Kitchen|Pet-friendly|Hot tub
